id	filename	md5	size	state
c5d6357e-a7ed-44c4-8ecf-015f5d2daba2	TCGA-F1-6177-01A-11R-1802-13_mirna_gdc_realn.bam	ab150986cb0889d8ec57ea7dda943afd	147234591	released
5ff29111-8faa-4d9b-899a-1c2bc5aaddfb	6a5dd3ed-c946-461c-a98e-c19e73ba3ef6.FPKM.txt.gz	99063d3dfe80037a31b9a449bbf0080e	540565	released
a03ebd14-dc5b-4c52-9db2-1a6fc26acc4a	a03ebd14-dc5b-4c52-9db2-1a6fc26acc4a.vcf	ef1d24c742905456cb16218272f4aced	478234	released
3d50d0f6-034b-412a-a945-76d8b28f41e9	nationwidechildrens.org_ssf.TCGA-CG-5719.xml	9bf2c485e557e267446ca588b7c97ccd	15703	released
4267e0d3-f83c-4218-8dca-06d536822f0f	C440.TCGA-BR-A4PF-01A-11D-A25D-08.2_gdc_realn.bam	b396e09a16cc1911a8ef98fed77d6d44	21353948583	released
d072ffef-9a3b-46ce-bc97-9383902c3697	RIELS_p_TCGA_268_269_N_GenomeWideSNP_6_D09_1306420.nocnv_grch38.seg.v2.txt	a2677e91e277b28edc57dc6dec46ee7c	8310	released
27b509a8-1425-4ce1-9c6d-9373007ecefb	27b509a8-1425-4ce1-9c6d-9373007ecefb.vep.vcf.gz	0f31f6f4acc9e7e36c701eb6530a1bae	196421	released
3c5100f8-43c0-4042-a544-08d84427ff18	C440.TCGA-RD-A7BT-01A-11D-A33T-08.1_gdc_realn.bam	a005ae96ef0f121a6f93a685237e7dcf	10273433781	released
f02eebf8-5d68-492c-b8f6-692df4e043fc	f02eebf8-5d68-492c-b8f6-692df4e043fc.vep.vcf.gz	433e92ed40e7cf3a4fdb08b6f8c5c227	262846	released
d35fa7dc-3d45-4948-ab8e-29c30fffe87d	d35fa7dc-3d45-4948-ab8e-29c30fffe87d.vcf	e08b41ca4347a7dc9788796ecd107124	266806	released
2ace55d4-e1ce-44c3-9b1e-8c5a9a5d86b5	nationwidechildrens.org_ssf.TCGA-HU-A4H8.xml	9922a39548f774ecab1e28e82e9e47e3	14913	released
e3b6a7fa-81a1-401f-8047-a88e84c16358	TCGA-STAD.189156ab-a50a-4cef-9a4d-c6e83f3c5e66.gene_level_copy_number.tsv	c894fc7cefc4d3d2b1b15358c17365ee	3482275	released
2b89810f-de7b-4c4c-817a-85818c5eceb5	2b89810f-de7b-4c4c-817a-85818c5eceb5.vep.vcf.gz	f53655f9c859dc1b737538390d213124	1782300	released
3e1eafa8-9151-4e8d-93e5-6548d405bdc9	bd913ca5-5a50-4fe1-b8d1-199c76d821fa.FPKM.txt.gz	147cae1168bafd7a3d76942abf06cd7d	509879	released
201a870f-0ddb-4913-8fcf-39725b3c6729	201a870f-0ddb-4913-8fcf-39725b3c6729.vcf.gz	ebf254bddd8ca4c160966b69111b2c5c	4223445	released
096ed577-30aa-40e5-860e-3907623838a4	nationwidechildrens.org_ssf.TCGA-D7-8572.xml	bc6e4bbe3be392e82a174c0c98f5c834	14932	released
d9e65534-33b0-4293-b68a-056018f6462e	TCGA-STAD.2ef063fb-9b00-4293-9322-04cfd8ebe674.gene_level_copy_number.tsv	d72376ba3c425f02bf37af87c0f3dc1f	3482245	released
570a8436-968a-46f1-bb1c-b99100da76d1	TCGA-STAD.c55553f3-3d89-4926-abb3-538a92f05f68.gene_level_copy_number.tsv	56cc14147850a5e22c62c8cdd5a5a140	3482218	released
16ea6464-270f-493a-9d4f-113677d6072e	ODDLY_p_TCGASNP_165_184_N_GenomeWideSNP_6_E10_1051714.nocnv_grch38.seg.v2.txt	44350403b4f014a909450be61bc112f0	2357	released
0aeb4b0e-d3b8-4626-8b14-48b97b0bb513	0aeb4b0e-d3b8-4626-8b14-48b97b0bb513.vep.vcf.gz	73ea39de0de58c31e196bfc5c5799bb8	298359	released
c94c5c98-0a00-4842-98e4-d01430cac4bb	c94c5c98-0a00-4842-98e4-d01430cac4bb.vcf.gz	161ecd735fcd3c7ed065533439c7b33e	196820	released
c21498bf-45d3-4050-9e14-a04a8a2465d1	c21498bf-45d3-4050-9e14-a04a8a2465d1.vep.vcf.gz	46f3de3ee72707e91800dd59b189dc6b	1006851	released
ed55c8c8-5b0a-473e-be28-6c5f2b4f4c73	ed55c8c8-5b0a-473e-be28-6c5f2b4f4c73.vep.vcf.gz	48bc4ff7a7499ee3cf1b6a1b0908620d	300053	released
f3cf3b90-7e42-4ffe-a6fe-7e09d85f13b9	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-3M-AB46-01A-11D-A411-05.gdc_hg38.txt	28d844b156e061a3371b7e3b082683f0	141293905	released
6f16e731-ab27-4512-bfa1-d0f207e896cf	TCGA-STAD.75ecd185-0f83-47da-9652-49d57208468a.ascat2.allelic_specific.seg.txt	e053249f6ecbbd1377c4c00ed1de19ef	24284	released
31c69232-71e5-4510-9b55-250fd6de04ae	nationwidechildrens.org_biospecimen.TCGA-HU-8245.xml	efadd50cbade6c8766aa5b32d09b07ae	61862	released
708858da-7ae9-4641-ad97-8bd7503ec97f	501305ad-7e26-4d47-9f95-58273208e921.htseq.counts.gz	938294ee0a3ccc2daec33defeab91565	262066	released
a04a989c-011a-469e-b1fb-d1f944024591	a04a989c-011a-469e-b1fb-d1f944024591.vep.vcf.gz	3f9829fc28fa74ae9f6a00bab8560cca	302994	released
2969ef93-5e08-47bb-aa14-a4fdd8b3fbf5	TCGA-STAD.a2e4bb61-6817-41ef-8f5b-f97ee3b56de1.gene_level_copy_number.tsv	14b8144fed1ba2b41f3b8bfa0a07fdfd	3482725	released
6131c581-1c75-4695-a96f-80112f58b117	TCGA-BR-A4J7-01A-03-TSC.EC6B4DB4-6158-4236-88B4-8B80FD258780.svs	29cbbd285e38f436cec0b1c30f7513f1	260895077	released
d7c7fb76-2e24-453a-ba5b-028cdbb824a8	c3c45a09-daf8-4466-88cd-c938610f552b.mirbase21.isoforms.quantification.txt	6e968edac9c205e80b1e9854e6d411cc	363258	released
f4ebb22a-ba35-40d7-a1fe-6eb171a532c7	c65a4303-17b1-49fb-82f2-7161baf895b9.mirbase21.isoforms.quantification.txt	5ecf3a92001487cd7a0faffc1290932e	310556	released
12f18640-013d-4628-9698-d8cfa2f932b1	12f18640-013d-4628-9698-d8cfa2f932b1.vep.vcf.gz	3c5b532dcf41c2a0587a9fbee025037e	260997	released
f18cce2c-190e-4b96-9a15-9918eec2c7f3	TCGA-BR-7957-01A-01-TS1.0ed09459-4c85-43ac-8c32-8521612f9556.svs	7919408d913a50033f26326924acb2bb	515824021	released
2682e454-7c46-4b0e-923a-b0e1720de62c	BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_A01_1301018.nocnv_grch38.seg.v2.txt	f5c42634bfe785571b785565c0aedb70	6643	released
0f907a8e-4577-48d1-afd9-1ae444102760	PRION_p_TCGAb_410_11_12_13_NSP_GenomeWideSNP_6_F12_1486688.nocnv_grch38.seg.v2.txt	435449af21b47f2a8570b74882e1fee7	14205	released
e87b3827-bd1c-475c-b6e5-2c3298da77b3	nationwidechildrens.org_ssf.TCGA-CD-5800.xml	d01358098f8185db0f43fa8cac0740d0	15735	released
55ff0bf9-66c3-4514-b6ce-dab90ff533a2	WHIPS_p_1TCGA_220_235_N_GenomeWideSNP_6_C01_1230990.grch38.seg.v2.txt	e9c5b4fcc77d957272e52e2e7bd60fdb	20398	released
4ac0b5bf-0e41-4f26-824b-4686150fcd27	TCGA-D7-6818-01Z-00-DX1.c0709e0a-3e53-431b-a1e3-259ad84497f6.svs	67fe44cee7eb3e00072318c8160e9a9b	268326735	released
7b9b0885-6df8-4b9b-8dd3-9bb623d744c2	TCGA-D7-8578-01A-21R-2343-13_mirna_gdc_realn.bam	78b14c05645ff13514d9b6236f79cc8e	240649925	released
22f6594e-e8f1-417c-ace8-4e4f0aacb56d	TCGA-BR-6566-11A-01-TS1.266cfa5a-bf50-4e32-b735-18eab135de76.svs	879ca530ed25b03e345d33debb4480e5	385742933	released
07bdfbb6-62f0-4543-bb1b-727aa5d02e7f	TCGA-STAD.281b1af4-da1a-4399-ab5e-d67ec57a2bfb.gene_level_copy_number.tsv	6d71235fcc2e27c464dc28032847ac95	3482233	released
8bc3e2a5-359a-4770-9f9a-baa305d1ede0	nationwidechildrens.org_clinical.TCGA-IN-AB1V.xml	967e28eef0612ba45ec040b858bd2bed	34025	released
db6bf99a-0e1c-43b3-9c75-bd98c2a35006	TCGA-STAD.fafd1ab7-0d9c-45b4-9e52-79d573f30afa.gene_level_copy_number.tsv	2df4fb1c3de6e4dde9307f6cdc146561	3484193	released
77901976-e6b7-44ff-a93c-c5201009fbd6	TCGA-STAD.dfeb2299-39ba-499a-8fc8-e30999ce3fdb.ascat2.allelic_specific.seg.txt	9d3d14675284297ea257ceeeb2647807	9586	released
f084c0fd-ba79-403b-a922-d4f3f4c9c1b1	f084c0fd-ba79-403b-a922-d4f3f4c9c1b1.vep.vcf.gz	14398d95c656eff174b993a86f43030b	480740	released
bc03bbce-1138-4f81-a49c-806e4c235a3f	nationwidechildrens.org_auxiliary.TCGA-R5-A804.xml	dbf9c2a12a00e0113d4f8dfed90a7d3c	2480	released
83c39df3-c69a-4c57-a23c-d7ab54b43b7e	83c39df3-c69a-4c57-a23c-d7ab54b43b7e.vcf.gz	e7bd9d74a9ad015502cd8d232fec6420	179431	released
a28da891-828f-49a2-bb1a-97668dfaa46d	SLITS_p_TCGA_b95_SNP_N_GenomeWideSNP_6_D11_764126.nocnv_grch38.seg.v2.txt	b36d3e7a727806c0e53762f447875f56	4029	released
b65affbd-f12a-4e02-9718-8997d4ecd22f	97a0b501-75f2-4c26-88b6-23ad547f9366.mirbase21.isoforms.quantification.txt	6eafc8b3d9cb34da1706d6fe05486c54	270283	released
5c67d83c-c3cc-444e-a680-20e413e8851d	nationwidechildrens.org_ssf.TCGA-BR-8060.xml	50dd5141b2a3769fec94f1aa7d2108d5	18077	released
4e608386-cd8f-4ed1-b767-cfcbb33e4d67	4e608386-cd8f-4ed1-b767-cfcbb33e4d67.vep.vcf.gz	9300b624740a2e807afdfc6eaf0c1564	3645425	released
6233e4bf-cd9f-4048-b66b-bdda69753327	TCGA-CG-4440-01A-01-TS1.044cda6b-c3ca-4c34-adf8-bdb7cc50f8c1.svs	3ed8666a8f397ed7f0b4151782327735	43257659	released
5674b481-81ad-4ead-a348-c04596a050dc	5674b481-81ad-4ead-a348-c04596a050dc.vep.vcf.gz	cf8cc68fcde53c9d4fc02cb4a418b89b	289345	released
2ef43153-614e-4602-89dd-72618863d523	f50cea78-2214-43d9-bf72-931d352eeedb.htseq.counts.gz	c2006ebaf71306a616ce43a3c7c1cab1	258394	released
29000285-6eae-4213-9c43-6f2ad593cdb7	04784960-4659-45df-8be7-850d745762dd.mirbase21.mirnas.quantification.txt	db6f400f442cdf97887308a4eb83569e	50179	released
d08031f5-02e1-4e37-a358-27d6726be255	BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_A05_1301060.nocnv_grch38.seg.v2.txt	1f5771653c88a92e512a2176d0cc29ec	18946	released
0286b428-df0b-4f12-8ef2-09b05ac8f611	0286b428-df0b-4f12-8ef2-09b05ac8f611.vep.vcf.gz	f4e23846ce604219ec30385e77bbc022	1135177	released
7c564146-979c-4b3d-9a0d-b9a1e0d07ca2	3cf30990-870d-45cd-8a59-5873615c160c_gdc_realn_rehead.bam	b99d9218a0f82d353a17e391594a566d	21822260650	released
bc0d5ebd-ff53-4ad8-ad68-8aedf1d289fb	TCGA-VQ-AA6I-01A-11R-A415-13_mirna_gdc_realn.bam	44172696699932c5bb1a041a3a08a563	131632339	released
12384ce7-e212-4d9f-860d-29b86548265f	913017e8-fd16-4b08-984c-2cfa3c36bcdd.mirbase21.mirnas.quantification.txt	cb0427140cf28f7c16f9fac630edc753	50160	released
ff7aff63-73f8-4bbe-8375-ed05f21f95b8	TCGA-VQ-A8PM-01Z-00-DX1.49FE7D00-2547-4936-803D-F4421C5E5BB3.svs	454db24696fb8e570897fb8ddfd55977	1893631867	released
255d7847-5f91-4025-a86c-84eae611b729	nationwidechildrens.org_auxiliary.TCGA-BR-A4QL.xml	901d3ed5dc4a5dc808cfb74446d8a862	2480	released
af9dc805-2ce3-4c6a-b5e0-415fcf4f85fe	TCGA-STAD.25698f90-a675-46ba-9d89-b5912d37f681.ascat2.allelic_specific.seg.txt	c04b9d191adba734ecad6f40352e7d3b	16788	released
55a9c440-581a-4c8b-93ce-c3f40e5ab506	jhu-usc.edu_STAD.HumanMethylation450.1.lvl-3.TCGA-CG-5730-01A-11D-1601-05.gdc_hg38.txt	707701beb50ed4389d92e21ac2d19574	141276334	released
c7e258a8-0f2a-4547-9f35-4abe617fb484	TCGA-BR-8590-01A-01-BS1.b176748e-9a81-4a4e-9560-85a3281d5e29.svs	cd29db439c6394083564af68586da460	652417949	released
e17580ca-3612-4d9a-aca6-04aa3a1101a6	3c79dcc6-cf47-44b7-88a1-561fb66c68a0.FPKM-UQ.txt.gz	6a2306712c6815119efbac657af4fd86	595766	released
339e83d4-e36f-4956-a89c-c4d8258081ab	339e83d4-e36f-4956-a89c-c4d8258081ab.vcf.gz	14a942282ac6a1fa7d992f0a495ed253	41175	released
4755a741-10e4-4dad-b4cc-b8f762a3772f	SPIKY_p_TCGAb_427_428_NSP_GenomeWideSNP_6_A12_1521748.nocnv_grch38.seg.v2.txt	b9881e7fdf1734852d6cb6dd3be6150b	10705	released
bf445de2-dd5e-4c2a-860a-b084b45431f0	TCGA-FP-7735-01A-11R-2055-13_mirna_gdc_realn.bam	2f3b842f3721d623b72878454d7884a9	180861487	released
37448b52-5e6c-479f-ad7a-81eda75323fa	c20a6fc2-810c-482f-b670-05f61bbbeb18.mirbase21.isoforms.quantification.txt	1b4e942fb551f70292d438d54fd35f90	353592	released
c885deff-1110-4323-9dfc-2312ea7df51a	SLITS_p_TCGA_b95_SNP_N_GenomeWideSNP_6_E11_764180.nocnv_grch38.seg.v2.txt	277e86a3dcc7ffd55af29e2e7a9d5d76	25027	released
a2d6f3b2-9e3f-46da-baf6-cc5fa251cbeb	SALLY_p_TCGA_129_134_148_149_N_GenomeWideSNP_6_C04_801934.nocnv_grch38.seg.v2.txt	accf9c6f95c2cf6f067100550438af9d	31553	released
efb5f205-d9bd-4dc6-81ed-63857432a89b	9da5a537-a5e6-4899-90b3-95677e47fdc5.mirbase21.mirnas.quantification.txt	422400cce72e3713be5f3f4b31f9c983	50109	released
dc82984e-c976-4a12-9f12-43f50057f539	dc82984e-c976-4a12-9f12-43f50057f539.vcf.gz	5f14f5c6ac21f635af7187c7d225f760	196740	released
a21467ab-2cbc-49b5-9cb0-cc82ce7c728b	TCGA-BR-4371-01Z-00-DX1.b45af289-5e56-40dd-80ba-7b8752d0344e.svs	a94b2dac8d58179e9db4e1ce91b0ef7d	474558	released
a39c057f-d30e-4e7e-a83f-e83b8318cd29	C440.TCGA-IN-AB1V-10A-01D-A413-08.3_gdc_realn.bam	ba57fd0ed9cd91507f808e26fe0da9ed	14297757272	released
59e4fa9a-6c8d-4b3c-8ec4-3ddf843a314b	XENIA_p_3TCGA_220_N_GenomeWideSNP_6_B07_1231296.grch38.seg.v2.txt	7e89fc9e7c6cee3a1d4b40071a104fac	18511	released
7bddf7b5-b371-48ec-a763-9748bea46b99	C440.TCGA-VQ-A8PB-10A-01D-A39A-08.2_gdc_realn.bam	eed9101d729d570f95d6e276ba6990d8	10159163601	released
0ba0e3ac-64fe-47a3-bd0e-cfcbd6566149	C440.TCGA-VQ-AA6K-10A-01D-A413-08.1_gdc_realn.bam	706b7deeaa63fbc67f1bc97f2cd6068d	9431579239	released
df04cbff-0943-43de-a2d5-e46b34526e98	18ac8907-2d00-441f-82ec-2255814e3f5c.htseq.counts.gz	308c4ca17ecf25efb74a86aa89e6e902	260130	released
0ac15198-1f37-49ae-852b-c8ac790ae3ab	0ac15198-1f37-49ae-852b-c8ac790ae3ab.vcf.gz	1752de75e3467d5fbecc4f6f81955eec	101975	released
a6108d38-92bb-40c9-a760-3f1545331028	a6108d38-92bb-40c9-a760-3f1545331028.vcf.gz	8fc99f5b668dc97cb7a8b2c303764bc6	100717	released
0c1a7b6b-6257-4794-b7e0-a48af7b5cc69	nationwidechildrens.org_biospecimen.TCGA-BR-8296.xml	ed2519ee54326f2f93b375823b598a10	50588	released
6ef88adf-0ee8-4210-9903-760c7c980576	TREAD_p_TCGA_b146_152_SNP_N_GenomeWideSNP_6_A09_809452.grch38.seg.v2.txt	9cb81ba3fdcbc78da9ae889f0e88c9c4	18892	released
13b6b72a-49ec-4cad-93b5-e909eed9e470	TCGA-HU-A4GN-01Z-00-DX1.32C8DEA0-3B31-42D7-B3FA-D86DF06F7BC3.svs	2b9537a4706dc445aecc82d2ff5b049d	77040906	released
b00824d7-c09f-446d-a10f-855f1417b301	nationwidechildrens.org_auxiliary.TCGA-CD-5798.xml	6cec2c5a47d5f9e12f9baf42e35e2c9e	2477	released
aacadfd9-9775-4871-92f4-30460500dc35	WHIPS_p_1TCGA_220_235_N_GenomeWideSNP_6_A11_1231064.nocnv_grch38.seg.v2.txt	2de0b2c84d5442cc83cad96d81118ad0	2640	released
6544cea5-81a0-42d1-897a-dcdd316baf8f	6544cea5-81a0-42d1-897a-dcdd316baf8f.vcf	9c1c3bedfc0120cb4091020a8ce9d584	249523	released
a08d0292-6008-4762-9659-4f20654e131c	nationwidechildrens.org_auxiliary.TCGA-BR-6802.xml	0f404411e09e043f6b6c43865ea2b7d7	2480	released
bab2ca05-b964-430e-bc78-379bbd9b0faf	18b8195b-56a3-4baf-acee-5a41bb0c8260.mirbase21.mirnas.quantification.txt	c8831a0b68067357afcf870f5c4e712e	50190	released
74e5f3ed-7fe2-47c7-801c-6f09ebef4e68	nationwidechildrens.org_ssf.TCGA-VQ-A8P8.xml	1b2f09cfe0ecf3ffc8d57fad04e2bd15	14853	released
4ff0a9d8-fc27-49c0-9216-fc63cde6ea7b	c2827d52-b38d-4004-8730-d3769b891187.FPKM.txt.gz	809b15098b34d32a17eaeeda2e448f0b	568848	released
bf773312-9328-4759-b366-14d13a9ead13	C440.TCGA-HF-7136-10A-01D-2053-08.2_gdc_realn.bam	41d90d86a6dd15396b4eb5fe21baa111	9716049116	released
40edec00-84b8-4689-ac9c-f8c449e070da	TCGA-STAD.c447875e-537b-4f54-bf64-d1b0e63c1f11.ascat2.allelic_specific.seg.txt	283dd580ece1d7fc428eeb95f75b596d	31753	released
613fc2e6-d258-455a-a6cc-e1a8cb92fe93	nationwidechildrens.org_biospecimen.TCGA-CD-5801.xml	5dc9aa2209f15de38a2128a002597e2c	71749	released
e0612931-bb00-4925-abd8-a64001cdae6c	22226a99-3268-41d0-bf58-6de342f20753.mirbase21.isoforms.quantification.txt	2e0f3d4903e10cd95c897e49797bb676	211446	released
592bd84c-aeda-40e3-b0fd-77c71fd1c45f	fd08169b-d14b-4f73-858e-6152cd40fba3.htseq.counts.gz	d4bf7c93ea9bd8ba47125193f7fab64a	250570	released
db6ea1e5-d52d-44c7-b804-769af0b422e8	db6ea1e5-d52d-44c7-b804-769af0b422e8.vcf	f279f0237e7e50fd668b9b6c53e0ce87	283561	released
87dfbfb3-b0cc-4d93-ae77-ed2da06e78d0	87dfbfb3-b0cc-4d93-ae77-ed2da06e78d0.vep.vcf.gz	32846fcdd9e55a99361d183353acf103	150742	released
7906f341-e9c7-4f83-bc00-094165ebdb54	C440.TCGA-IN-A6RS-01A-12D-A34U-08.1_gdc_realn.bam	5301518994b0e7c2971dd3dc395b3695	8704462584	released
5335aea9-fc07-4c5b-8f82-0d2caddeaddd	C440.TCGA-BR-8382-01A-11D-2394-08.1_gdc_realn.bam	001759806d8323d91abe4f647fff516b	9589009168	released
03dd74f0-29dd-4d0d-be64-2ed194fc5b76	C440.TCGA-CG-4305-01A-01D-1158-08.7_gdc_realn.bam	0aaab1e11b1360d6622d91df57a79d22	16746426413	released
ae74c512-98f6-4fd2-9654-62086b779955	SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_E12_1365092.grch38.seg.v2.txt	2e8c05e4589ef53a427b775f84634fef	46385	released
0db4b21e-35bc-4178-bb5a-f8adba297042	C440.TCGA-VQ-A94R-10A-01D-A413-08.4_gdc_realn.bam	2431d2ae122fd01cecb111d4c2a179a1	9169830774	released
f12c4c56-823c-486e-9688-ca3e34c88d2e	c5fe3ced-dfeb-4090-b213-72b07b65ce1e.mirbase21.isoforms.quantification.txt	5dbe23193029d18aea5942a84633c5c1	365571	released
22a41de7-75fd-4592-aa93-9b4ad9ca627b	22a41de7-75fd-4592-aa93-9b4ad9ca627b.vcf.gz	fc50e0c307bcf2da2c5345f08892394d	33325	released
0940e74e-b3ad-4b8a-95b5-aaec3d020110	nationwidechildrens.org_biospecimen.TCGA-CG-4438.xml	472870413a5c15716d7f57e1a940912c	97272	released
7820baeb-2764-424d-9843-a065307fdc2b	7820baeb-2764-424d-9843-a065307fdc2b.vep.vcf.gz	496aaee8d409d8f7c15c5a0c6cae9d6d	2645543	released
dcd2f12b-c27d-40fa-8a1b-f98011e752e7	TCGA-VQ-A91N-01A-11R-A415-13_mirna_gdc_realn.bam	78d8223b11aae01869622f00dd758fe3	109091178	released
a664be1f-5954-4141-ac2d-0f5703c63286	nationwidechildrens.org_biospecimen.TCGA-VQ-A91X.xml	6f6d467bc4adbf7204b537601aa2946b	45568	released
7d0bd0c7-e1c5-4df8-84e5-3311b6c45451	7d0bd0c7-e1c5-4df8-84e5-3311b6c45451.vep.vcf.gz	a606de98d8cba0cc4b372160bb6731bf	592984	released
b04af616-82d3-4ef4-be91-f23e7041123a	nationwidechildrens.org_biospecimen.TCGA-BR-8080.xml	c5ff360b7fc25f3a179ac87fef07fbe3	48346	released
2f7f95e3-b16e-45b7-869a-d6d70a651415	nationwidechildrens.org_auxiliary.TCGA-BR-4191.xml	ef2bf693d2853b4646e34415d6593d93	2477	released
